t,target,rpm,mps,throttle,trim,event
16.609,3400,3392.5,13.535,16.006,+1.466,
16.634,3400,3392.6,13.536,16.006,+1.466,
16.661,3400,3392.7,13.536,16.006,+1.466,
16.687,3400,3399.8,13.565,16.006,+1.466,
16.715,3400,3403.0,13.577,16.006,+1.466,
16.742,3400,3341.7,13.333,16.006,+1.466,
16.768,3400,3343.0,13.338,16.006,+1.466,
16.816,3400,3398.4,13.559,16.006,+1.466,
16.840,3400,3406.4,13.591,16.006,+1.466,
16.867,3400,3404.2,13.582,16.006,+1.466,
16.893,3400,3401.1,13.570,16.006,+1.466,
16.931,3400,3408.9,13.601,16.006,+1.466,
16.958,3400,3403.7,13.580,16.006,+1.466,
16.984,3400,3408.0,13.597,16.006,+1.466,
17.020,3400,3406.2,13.590,16.806,+2.266,
17.044,3400,3413.7,13.620,16.806,+2.266,
17.071,3400,3417.7,13.636,16.806,+2.266,
17.097,3400,3418.7,13.640,16.006,+1.466,
17.131,3400,3427.6,13.676,16.006,+1.466,
17.157,3400,3427.3,13.674,16.006,+1.466,
17.184,3400,3433.5,13.699,16.006,+1.466,
17.231,3400,3435.2,13.706,15.388,+0.848,
17.255,3400,3432.3,13.694,15.388,+0.848,
17.282,3400,3424.8,13.665,15.388,+0.848,
17.309,3400,3428.2,13.678,15.330,+0.790,
17.342,3400,3414.5,13.623,15.330,+0.790,
17.368,3400,3419.0,13.641,15.330,+0.790,
17.395,3400,3408.7,13.600,15.330,+0.790,
17.447,3400,3402.0,13.574,16.130,+1.590,
17.472,3400,3392.3,13.535,16.130,+1.590,
17.498,3400,3393.5,13.539,16.130,+1.590,
17.546,3400,3335.0,13.306,15.330,+0.790,
17.572,3400,3342.5,13.336,15.330,+0.790,
17.599,3400,3391.2,13.530,15.330,+0.790,
17.646,3400,3333.3,13.299,15.330,+0.790,
17.671,3400,3374.6,13.464,15.330,+0.790,
17.697,3400,3276.0,13.070,15.330,+0.790,shot:3414:30
17.722,3400,3041.5,12.135,16.130,+1.590,
17.760,3400,2768.0,11.044,16.130,+1.590,
17.786,3400,2672.2,10.662,16.130,+1.590,
17.813,3400,2697.5,10.763,16.130,+1.590,
17.848,3400,2737.1,10.920,16.930,+2.390,
17.873,3400,2763.8,11.027,16.930,+2.390,
17.899,3400,2792.7,11.142,16.930,+2.390,
17.926,3400,2825.7,11.274,16.130,+1.590,
17.959,3400,2865.0,11.431,16.130,+1.590,
17.985,3400,2890.6,11.533,16.130,+1.590,
18.012,3400,2914.0,11.626,16.130,+1.590,
18.059,3400,2951.1,11.774,15.330,+0.790,
18.084,3400,2968.5,11.844,15.330,+0.790,
18.111,3400,2981.1,11.894,15.330,+0.790,
18.137,3400,2995.8,11.953,14.861,+0.321,
18.170,3400,3005.9,11.993,14.861,+0.321,
18.197,3400,2965.7,11.832,14.861,+0.321,
18.223,3400,3020.1,12.049,14.861,+0.321,
18.271,3400,3028.1,12.082,15.018,+0.478,
18.295,3400,3036.6,12.116,15.018,+0.478,
18.322,3400,3038.4,12.123,15.018,+0.478,
18.348,3400,3045.4,12.151,15.328,+0.788,
18.381,3400,3053.6,12.183,15.328,+0.788,
18.408,3400,3006.4,11.995,15.328,+0.788,
18.434,3400,3064.7,12.228,15.328,+0.788,
18.487,3400,3078.0,12.281,15.490,+0.950,
18.511,3400,3082.3,12.298,15.490,+0.950,
18.538,3400,3042.0,12.137,15.490,+0.950,
18.585,3400,3102.3,12.378,16.290,+1.750,
18.612,3400,3112.9,12.420,16.290,+1.750,
18.638,3400,3124.0,12.464,16.290,+1.750,
18.686,3400,3144.7,12.547,15.490,+0.950,
18.710,3400,3157.3,12.597,15.490,+0.950,
18.737,3400,3160.5,12.610,15.490,+0.950,
18.763,3400,3168.9,12.643,15.256,+0.716,
18.791,3400,3177.6,12.678,15.256,+0.716,
18.818,3400,3173.7,12.662,15.256,+0.716,
18.844,3400,3186.6,12.714,15.256,+0.716,
18.902,3400,3129.3,12.485,16.056,+1.516,
18.926,3400,3188.4,12.721,16.056,+1.516,
18.953,3400,3190.3,12.729,16.056,+1.516,
18.993,3400,3202.9,12.779,15.256,+0.716,
19.020,3400,3202.7,12.778,15.256,+0.716,
19.046,3400,3208.5,12.801,15.256,+0.716,
19.094,3400,3214.1,12.824,15.344,+0.804,
19.118,3400,3210.4,12.809,15.344,+0.804,
19.145,3400,3159.5,12.606,15.344,+0.804,
19.171,3400,3218.4,12.841,15.478,+0.938,
19.205,3400,3218.8,12.842,15.478,+0.938,
19.231,3400,3211.9,12.815,15.478,+0.938,
19.258,3400,3168.6,12.642,15.478,+0.938,
19.310,3400,3220.4,12.849,15.881,+1.341,
19.334,3400,3226.3,12.872,15.881,+1.341,
19.361,3400,3226.0,12.871,15.881,+1.341,
19.403,3400,3237.6,12.918,15.969,+1.429,
19.430,3400,3237.6,12.918,15.969,+1.429,
19.457,3400,3243.8,12.942,15.969,+1.429,
19.483,3400,3251.6,12.973,15.819,+1.279,
19.516,3400,3206.0,12.791,15.819,+1.279,
19.541,3400,3255.4,12.988,15.819,+1.279,
19.567,3400,3211.1,12.812,15.819,+1.279,
19.615,3400,3271.5,13.053,15.862,+1.322,
19.641,3400,3217.9,12.839,15.862,+1.322,
19.668,3400,3273.1,13.059,15.862,+1.322,
19.715,3400,3225.0,12.867,15.942,+1.402,
19.740,3400,3280.6,13.089,15.942,+1.402,
19.766,3400,3281.4,13.092,15.942,+1.402,
19.793,3400,3290.2,13.127,15.798,+1.258,
19.831,3400,3287.0,13.115,15.798,+1.258,
19.858,3400,3240.1,12.928,15.798,+1.258,
19.884,3400,3293.6,13.141,15.798,+1.258,
19.920,3400,3246.2,12.952,16.598,+2.058,
19.947,3400,3297.5,13.156,16.598,+2.058,
19.973,3400,3304.3,13.183,16.598,+2.058,
20.000,3400,3259.5,13.005,16.448,+1.908,
20.033,3400,3320.6,13.249,16.448,+1.908,
20.060,3400,3326.3,13.271,16.448,+1.908,
20.086,3400,3329.3,13.283,16.448,+1.908,
20.139,3400,3342.5,13.336,15.648,+1.108,
20.164,3400,3344.1,13.343,15.648,+1.108,
20.190,3400,3296.6,13.153,15.648,+1.108,
20.238,3400,3297.7,13.157,15.494,+0.954,
20.264,3400,3337.8,13.317,15.494,+0.954,
20.291,3400,3342.5,13.336,15.494,+0.954,
20.338,3400,3339.3,13.323,16.294,+1.754,
20.363,3400,3341.7,13.333,16.294,+1.754,
20.389,3400,3282.6,13.097,16.294,+1.754,
20.416,3400,3342.7,13.337,15.494,+0.954,
20.449,3400,3345.0,13.346,15.494,+0.954,
20.475,3400,3354.8,13.385,15.494,+0.954,
20.502,3400,3290.2,13.127,15.494,+0.954,
20.549,3400,3287.5,13.116,15.469,+0.929,
20.574,3400,3348.1,13.358,15.469,+0.929,
20.601,3400,3341.8,13.333,15.469,+0.929,
20.627,3400,3331.2,13.291,15.964,+1.424,
20.660,3400,3330.6,13.289,15.964,+1.424,
20.687,3400,3333.0,13.298,15.964,+1.424,
20.713,3400,3338.9,13.322,15.964,+1.424,
20.766,3400,3333.8,13.301,16.012,+1.472,
20.790,3400,3341.2,13.331,16.012,+1.472,
20.817,3400,3281.6,13.093,16.012,+1.472,
20.869,3400,3344.4,13.344,16.038,+1.498,
20.896,3400,3285.3,13.108,16.038,+1.498,
20.922,3400,3344.6,13.344,16.038,+1.498,
20.970,3400,3345.7,13.349,16.170,+1.630,
20.994,3400,3348.2,13.359,16.170,+1.630,
21.021,3400,3344.8,13.345,16.170,+1.630,
21.048,3400,3300.3,13.168,16.970,+2.430,
21.086,3400,3301.0,13.170,16.970,+2.430,
21.113,3400,3306.6,13.193,16.970,+2.430,
21.139,3400,3370.6,13.448,16.970,+2.430,
21.180,3400,3382.1,13.494,16.170,+1.630,
21.202,3400,3333.5,13.300,16.170,+1.630,
21.221,3400,3387.5,13.515,16.170,+1.630,label:short
21.246,3400,3388.6,13.520,16.170,+1.630,
21.286,3400,3390.9,13.529,15.648,+1.108,
21.313,3400,3397.8,13.557,15.648,+1.108,
21.339,3400,3391.0,13.530,15.648,+1.108,
21.387,3400,3385.4,13.507,15.648,+1.108,
21.411,3400,3385.7,13.508,15.648,+1.108,
21.438,3400,3387.6,13.516,15.648,+1.108,
21.465,3400,3376.1,13.470,16.173,+1.633,
21.493,3400,3371.9,13.453,16.173,+1.633,
21.519,3400,3324.1,13.263,16.173,+1.633,
21.546,3400,3329.1,13.283,16.173,+1.633,
21.593,3400,3384.3,13.503,15.695,+1.155,
21.618,3400,3321.5,13.252,15.695,+1.155,
21.645,3400,3325.8,13.269,15.695,+1.155,
21.671,3400,3381.8,13.493,15.695,+1.155,
21.699,3400,3375.8,13.469,15.695,+1.155,
21.726,3400,3369.6,13.444,15.695,+1.155,
21.752,3400,3322.6,13.257,15.695,+1.155,
21.800,3400,3370.6,13.448,16.334,+1.794,
21.824,3400,3368.0,13.438,16.334,+1.794,
21.851,3400,3312.6,13.217,16.334,+1.794,
21.877,3400,3376.1,13.470,16.280,+1.740,
21.911,3400,3375.1,13.466,16.280,+1.740,
21.937,3400,3380.0,13.486,16.280,+1.740,
21.964,3400,3377.2,13.474,16.280,+1.740,
22.011,3400,3380.6,13.488,17.080,+2.540,
22.036,3400,3389.4,13.523,17.080,+2.540,
22.062,3400,3397.0,13.553,17.080,+2.540,
22.089,3400,3397.6,13.556,16.280,+1.740,
22.122,3400,3409.9,13.605,16.280,+1.740,
22.149,3400,3411.0,13.609,16.280,+1.740,
22.175,3400,3418.3,13.638,16.280,+1.740,
22.223,3400,3366.5,13.432,16.280,+1.740,
22.247,3400,3426.1,13.670,16.280,+1.740,
22.274,3400,3420.9,13.649,16.280,+1.740,
22.300,3400,3424.5,13.663,15.741,+1.201,
22.339,3400,3424.7,13.664,15.741,+1.201,
22.365,3400,3421.5,13.651,15.741,+1.201,
22.392,3400,3427.7,13.676,15.741,+1.201,
22.432,3400,3415.6,13.628,15.603,+1.063,
22.456,3400,3360.3,13.407,15.603,+1.063,
22.483,3400,3362.6,13.416,15.603,+1.063,
22.510,3400,3405.1,13.586,16.174,+1.634,
22.543,3400,3355.8,13.389,16.174,+1.634,
22.569,3400,3396.6,13.552,16.174,+1.634,
22.596,3400,3403.3,13.579,16.174,+1.634,
22.638,3400,3409.5,13.603,16.174,+1.634,
22.663,3400,3400.9,13.569,16.174,+1.634,
22.689,3400,3404.8,13.585,16.174,+1.634,
22.716,3400,3412.0,13.613,16.174,+1.634,
22.749,3400,3412.6,13.615,16.174,+1.634,
22.776,3400,3414.0,13.621,16.174,+1.634,
22.802,3400,3410.3,13.607,16.174,+1.634,
22.850,3400,3357.2,13.395,16.174,+1.634,
22.874,3400,3414.7,13.624,16.174,+1.634,
22.901,3400,3422.0,13.653,16.174,+1.634,
22.927,3400,3417.9,13.637,16.174,+1.634,
22.966,3400,3421.3,13.651,16.174,+1.634,
22.992,3400,3425.4,13.667,16.174,+1.634,
23.019,3400,3418.5,13.639,16.174,+1.634,
23.059,3400,3428.1,13.678,16.974,+2.434,
23.084,3400,3374.8,13.465,16.974,+2.434,
23.110,3400,3374.0,13.462,16.974,+2.434,
23.137,3400,3436.9,13.713,16.174,+1.634,
23.170,3400,3441.8,13.732,16.174,+1.634,
23.196,3400,3450.2,13.766,16.174,+1.634,
23.223,3400,3454.4,13.782,16.174,+1.634,
23.276,3400,3454.1,13.781,15.733,+1.193,
23.300,3400,3455.0,13.785,15.733,+1.193,
23.327,3400,3444.2,13.742,15.733,+1.193,
23.374,3400,3439.5,13.723,15.720,+1.180,
23.401,3400,3439.0,13.721,15.720,+1.180,
23.427,3400,3444.4,13.742,15.720,+1.180,
23.475,3400,3435.8,13.708,15.947,+1.407,
23.499,3400,3433.3,13.698,15.947,+1.407,
23.526,3400,3426.6,13.672,15.947,+1.407,
23.552,3400,3431.0,13.689,15.955,+1.415,
23.586,3400,3424.4,13.663,15.955,+1.415,
23.612,3400,3436.2,13.710,15.955,+1.415,
23.639,3400,3431.5,13.691,15.955,+1.415,
23.686,3400,3377.4,13.475,15.824,+1.284,
23.711,3400,3422.5,13.655,15.824,+1.284,
23.737,3400,3428.0,13.677,15.824,+1.284,
23.764,3400,3432.5,13.695,15.791,+1.251,
23.797,3400,3427.8,13.676,15.791,+1.251,
23.823,3400,3425.3,13.666,15.791,+1.251,
23.850,3400,3416.6,13.632,15.791,+1.251,
23.897,3400,3414.5,13.623,16.591,+2.051,
23.922,3400,3421.9,13.653,16.591,+2.051,
23.948,3400,3424.3,13.662,16.591,+2.051,
23.975,3400,3421.1,13.650,15.791,+1.251,
24.008,3400,3429.4,13.683,15.791,+1.251,
24.034,3400,3426.7,13.672,15.791,+1.251,
24.061,3400,3377.7,13.477,15.791,+1.251,
24.109,3400,3430.0,13.685,15.635,+1.095,
24.133,3400,3424.3,13.662,15.635,+1.095,
24.160,3400,3417.7,13.636,15.635,+1.095,
24.186,3400,3421.9,13.653,15.680,+1.140,
24.219,3400,3414.6,13.624,15.680,+1.140,
24.246,3400,3421.0,13.649,15.680,+1.140,
24.272,3400,3411.9,13.613,15.680,+1.140,
24.320,3400,3409.5,13.603,16.117,+1.577,
24.344,3400,3404.4,13.583,16.117,+1.577,
24.371,3400,3411.7,13.612,16.117,+1.577,
24.397,3400,3409.8,13.605,16.117,+1.577,
24.430,3400,3413.7,13.620,16.117,+1.577,
24.457,3400,3410.1,13.606,16.117,+1.577,
24.483,3400,3407.9,13.597,16.117,+1.577,
24.531,3400,3351.7,13.373,16.117,+1.577,
24.555,3400,3361.0,13.410,16.117,+1.577,
24.582,3400,3358.6,13.400,16.117,+1.577,
24.608,3400,3352.2,13.375,16.917,+2.377,
24.642,3400,3355.3,13.387,16.917,+2.377,shot:3421:28
24.664,3400,3371.7,13.453,16.917,+2.377,
24.691,3400,3125.6,12.471,16.917,+2.377,
24.738,3400,2790.3,11.133,17.717,+3.177,
24.762,3400,2746.1,10.956,17.717,+3.177,
24.789,3400,2783.9,11.107,17.717,+3.177,
24.815,3400,2823.9,11.267,18.517,+3.977,
24.848,3400,2823.9,11.267,18.517,+3.977,
24.875,3400,2911.8,11.618,18.517,+3.977,
24.901,3400,2903.4,11.584,18.517,+3.977,
24.949,3400,2974.1,11.866,17.717,+3.177,
24.973,3400,3010.2,12.010,17.717,+3.177,
25.000,3400,3039.4,12.127,17.717,+3.177,
25.026,3400,3071.1,12.253,16.917,+2.377,
25.060,3400,3103.0,12.380,16.917,+2.377,
25.086,3400,3177.8,12.679,16.917,+2.377,
25.113,3400,3195.4,12.749,16.917,+2.377,
25.160,3400,3222.7,12.858,16.117,+1.577,
25.185,3400,3235.3,12.908,16.117,+1.577,
25.211,3400,3242.8,12.938,16.117,+1.577,
25.236,3400,3252.8,12.978,15.450,+0.910,
25.269,3400,3260.9,13.010,15.450,+0.910,
25.295,3400,3258.3,13.000,15.450,+0.910,
25.322,3400,3265.4,13.028,15.450,+0.910,
25.369,3400,3271.6,13.053,15.485,+0.945,
25.394,3400,3265.6,13.029,15.485,+0.945,
25.420,3400,3267.6,13.037,15.485,+0.945,
25.447,3400,3273.6,13.061,15.559,+1.019,
25.480,3400,3273.0,13.059,15.559,+1.019,
25.506,3400,3215.6,12.830,15.559,+1.019,
25.533,3400,3271.5,13.053,15.559,+1.019,
25.575,3400,3221.6,12.854,16.359,+1.819,
25.600,3400,3273.4,13.060,16.359,+1.819,
25.626,3400,3282.4,13.096,16.359,+1.819,
25.653,3400,3282.7,13.098,15.559,+1.019,
25.691,3400,3297.1,13.155,15.559,+1.019,
25.718,3400,3294.8,13.146,15.559,+1.019,
25.744,3400,3299.6,13.165,15.559,+1.019,
25.774,3400,3304.0,13.182,15.287,+0.747,
25.806,3400,3304.7,13.185,15.287,+0.747,
25.832,3400,3248.1,12.960,15.287,+0.747,
25.859,3400,3293.4,13.140,15.748,+1.208,
25.892,3400,3238.9,12.922,15.748,+1.208,
25.919,3400,3297.5,13.156,15.748,+1.208,
25.945,3400,3242.9,12.939,15.748,+1.208,
25.998,3400,3246.1,12.951,15.839,+1.299,
26.022,3400,3295.5,13.149,15.839,+1.299,
26.049,3400,3296.8,13.154,15.839,+1.299,
26.096,3400,3248.6,12.961,16.110,+1.570,
26.123,3400,3307.1,13.195,16.110,+1.570,
26.149,3400,3305.0,13.186,16.110,+1.570,
26.197,3400,3255.8,12.990,16.029,+1.489,
26.221,3400,3318.2,13.239,16.029,+1.489,
26.248,3400,3317.8,13.238,16.029,+1.489,
26.274,3400,3263.5,13.021,16.829,+2.289,
26.307,3400,3320.8,13.249,16.829,+2.289,
26.334,3400,3327.7,13.277,16.829,+2.289,
26.360,3400,3281.5,13.093,16.829,+2.289,
26.408,3400,3293.7,13.141,16.029,+1.489,
26.432,3400,3295.0,13.146,16.029,+1.489,
26.459,3400,3358.5,13.400,16.029,+1.489,
26.485,3400,3357.7,13.396,15.785,+1.245,
26.519,3400,3360.2,13.406,15.785,+1.245,
26.545,3400,3297.6,13.157,15.785,+1.245,
26.572,3400,3304.0,13.182,15.785,+1.245,
26.619,3400,3302.7,13.177,15.993,+1.453,
26.644,3400,3302.7,13.177,15.993,+1.453,
26.671,3400,3350.7,13.369,15.993,+1.453,
26.697,3400,3357.8,13.397,15.964,+1.424,
26.735,3400,3355.0,13.386,15.964,+1.424,label:in
26.758,3400,3361.8,13.413,15.964,+1.424,
26.784,3400,3356.6,13.392,15.964,+1.424,
26.832,3400,3358.0,13.398,16.764,+2.224,
26.856,3400,3358.8,13.401,16.764,+2.224,
26.883,3400,3312.9,13.218,16.764,+2.224,
26.909,3400,3366.3,13.431,15.964,+1.424,
26.948,3400,3323.9,13.262,15.964,+1.424,
26.974,3400,3378.3,13.479,15.964,+1.424,
27.001,3400,3375.0,13.465,15.964,+1.424,
27.041,3400,3384.3,13.503,15.773,+1.233,
27.066,3400,3373.9,13.461,15.773,+1.233,
27.092,3400,3373.9,13.461,15.773,+1.233,
27.119,3400,3379.9,13.485,15.776,+1.236,
27.152,3400,3376.0,13.470,15.776,+1.236,
27.179,3400,3317.3,13.236,15.776,+1.236,
27.205,3400,3309.5,13.204,15.776,+1.236,
27.248,3400,3367.5,13.436,16.169,+1.629,
27.272,3400,3366.1,13.430,16.169,+1.629,
27.299,3400,3361.5,13.412,16.169,+1.629,
27.325,3400,3370.4,13.447,16.097,+1.557,
27.364,3400,3367.8,13.437,16.097,+1.557,
27.390,3400,3372.0,13.454,16.097,+1.557,
27.417,3400,3376.7,13.472,16.097,+1.557,
27.462,3400,3377.9,13.477,16.053,+1.513,
27.487,3400,3370.9,13.449,16.053,+1.513,
27.513,3400,3376.0,13.470,16.053,+1.513,
27.561,3400,3378.2,13.478,16.140,+1.600,
27.587,3400,3381.0,13.490,16.140,+1.600,
27.614,3400,3373.4,13.459,16.140,+1.600,
27.661,3400,3375.5,13.468,16.124,+1.584,
27.686,3400,3378.8,13.481,16.124,+1.584,
27.712,3400,3384.4,13.503,16.124,+1.584,
27.739,3400,3321.2,13.251,16.924,+2.384,
27.772,3400,3327.6,13.277,16.924,+2.384,
27.799,3400,3383.9,13.501,16.924,+2.384,
27.825,3400,3392.0,13.534,16.924,+2.384,
27.873,3400,3345.6,13.348,16.124,+1.584,
27.897,3400,3345.4,13.348,16.124,+1.584,
27.924,3400,3346.4,13.352,16.124,+1.584,
27.950,3400,3354.6,13.384,16.924,+2.384,
27.984,3400,3352.9,13.378,16.924,+2.384,
28.010,3400,3359.1,13.402,16.924,+2.384,
28.037,3400,3358.8,13.401,16.924,+2.384,
28.084,3400,3423.4,13.659,16.124,+1.584,
28.109,3400,3424.8,13.664,16.124,+1.584,
28.135,3400,3430.8,13.688,16.124,+1.584,
28.162,3400,3424.6,13.663,15.995,+1.455,
28.195,3400,3429.5,13.683,15.995,+1.455,
28.222,3400,3420.8,13.648,15.995,+1.455,
28.248,3400,3425.6,13.668,15.995,+1.455,
28.301,3400,3423.0,13.657,16.486,+1.946,
28.325,3400,3422.9,13.657,16.486,+1.946,
28.352,3400,3428.9,13.681,16.486,+1.946,
28.399,3400,3429.1,13.681,15.950,+1.410,
28.426,3400,3429.5,13.683,15.950,+1.410,
28.452,3400,3424.0,13.661,15.950,+1.410,
28.500,3400,3418.7,13.640,15.786,+1.246,
28.524,3400,3369.3,13.443,15.786,+1.246,
28.551,3400,3370.6,13.448,15.786,+1.246,
28.577,3400,3409.7,13.604,16.378,+1.838,
28.606,3400,3409.4,13.603,16.378,+1.838,
28.632,3400,3415.4,13.627,16.378,+1.838,
28.659,3400,3416.9,13.633,16.378,+1.838,
28.706,3400,3363.8,13.421,16.378,+1.838,
28.730,3400,3359.1,13.402,16.378,+1.838,
28.757,3400,3365.5,13.428,16.378,+1.838,
28.783,3400,3369.7,13.445,17.045,+2.505,
28.817,3400,3370.2,13.446,17.045,+2.505,
28.843,3400,3372.3,13.455,17.045,+2.505,
28.870,3400,3372.7,13.456,17.045,+2.505,shot:3412:25
28.915,3400,3435.4,13.707,16.940,+2.400,
28.940,3400,3388.2,13.518,16.940,+2.400,
28.966,3400,3394.5,13.544,16.940,+2.400,
28.993,3400,3393.5,13.539,16.485,+1.945,
29.026,3400,3457.8,13.796,16.485,+1.945,
29.052,3400,3457.4,13.794,16.485,+1.945,
29.079,3400,3465.2,13.826,16.485,+1.945,
29.126,3400,3464.8,13.824,15.685,+1.145,
29.151,3400,3465.7,13.828,15.685,+1.145,
29.177,3400,3456.3,13.790,15.685,+1.145,
29.204,3400,3458.5,13.799,15.606,+1.066,
29.237,3400,3391.1,13.530,15.606,+1.066,
29.263,3400,3394.0,13.541,15.606,+1.066,
29.290,3400,3385.6,13.508,15.606,+1.066,
29.337,3400,3436.7,13.712,15.863,+1.323,
29.362,3400,3422.6,13.655,15.863,+1.323,
29.388,3400,3427.4,13.675,15.863,+1.323,
29.415,3400,3427.1,13.674,16.096,+1.556,
29.443,3400,3420.8,13.648,16.096,+1.556,
29.469,3400,3412.5,13.615,16.096,+1.556,
29.496,3400,3416.0,13.629,16.096,+1.556,
29.543,3400,3414.1,13.622,16.638,+2.098,
29.568,3400,3421.5,13.651,16.638,+2.098,
29.594,3400,3412.5,13.615,16.638,+2.098,
29.621,3400,3417.9,13.637,16.638,+2.098,
29.659,3400,3371.6,13.452,16.638,+2.098,
29.685,3400,3369.7,13.445,16.638,+2.098,
29.712,3400,3375.8,13.469,16.638,+2.098,
29.752,3400,3437.9,13.717,15.852,+1.312,
29.777,3400,3429.8,13.684,15.852,+1.312,
29.803,3400,3436.2,13.710,15.852,+1.312,
29.830,3400,3435.7,13.708,15.782,+1.242,
29.863,3400,3433.8,13.700,15.782,+1.242,
29.889,3400,3422.8,13.656,15.782,+1.242,
29.916,3400,3420.1,13.646,15.782,+1.242,
29.963,3400,3358.0,13.398,16.495,+1.955,
29.988,3400,3368.8,13.441,16.495,+1.955,
30.014,3400,3366.5,13.432,16.495,+1.955,
30.041,3400,3363.5,13.420,17.295,+2.755,
30.069,3400,3371.1,13.450,17.295,+2.755,
30.096,3400,3380.3,13.487,17.295,+2.755,
30.122,3400,3386.3,13.511,17.295,+2.755,
30.170,3400,3456.4,13.790,16.566,+2.026,
30.194,3400,3401.2,13.570,16.566,+2.026,
30.221,3400,3464.5,13.823,16.566,+2.026,
30.247,3400,3473.2,13.857,15.766,+1.226,
30.275,3400,3470.9,13.848,15.766,+1.226,
30.302,3400,3463.9,13.820,15.766,+1.226,
30.328,3400,3466.2,13.829,15.766,+1.226,
30.376,3400,3456.8,13.792,15.952,+1.412,
30.400,3400,3461.6,13.811,15.952,+1.412,
30.427,3400,3449.0,13.761,15.952,+1.412,
30.453,3400,3448.4,13.759,16.049,+1.509,
30.491,3400,3396.5,13.552,16.049,+1.509,
30.518,3400,3383.1,13.498,16.049,+1.509,
30.544,3400,3441.9,13.732,16.049,+1.509,
30.580,3400,3440.4,13.727,15.937,+1.397,
30.604,3400,3442.4,13.735,15.937,+1.397,
30.631,3400,3444.3,13.742,15.937,+1.397,
30.657,3400,3434.1,13.701,16.168,+1.628,
30.690,3400,3438.8,13.720,16.168,+1.628,
30.717,3400,3429.6,13.683,16.168,+1.628,
30.743,3400,3434.9,13.704,16.168,+1.628,
30.791,3400,3430.6,13.688,16.191,+1.651,
30.815,3400,3439.8,13.724,16.191,+1.651,
30.842,3400,3435.6,13.707,16.191,+1.651,
30.868,3400,3431.9,13.693,16.089,+1.549,
30.896,3400,3438.0,13.717,16.089,+1.549,
30.923,3400,3443.8,13.740,16.089,+1.549,
30.949,3400,3434.3,13.702,16.089,+1.549,
30.997,3400,3436.5,13.711,16.727,+2.187,
31.021,3400,3380.6,13.488,16.727,+2.187,
31.048,3400,3388.0,13.517,16.727,+2.187,
31.075,3400,3446.9,13.752,15.927,+1.387,
31.108,3400,3451.4,13.771,15.927,+1.387,
31.134,3400,3447.4,13.754,15.927,+1.387,
31.161,3400,3445.3,13.746,15.927,+1.387,
31.208,3400,3386.3,13.511,15.855,+1.315,
31.233,3400,3448.5,13.759,15.855,+1.315,
31.259,3400,3443.2,13.738,15.855,+1.315,
31.286,3400,3427.9,13.677,16.159,+1.619,
31.319,3400,3354.3,13.383,16.159,+1.619,
31.345,3400,3106.2,12.393,16.159,+1.619,shot:3431:28
31.370,3400,2876.7,11.478,16.159,+1.619,
31.417,3400,2753.3,10.985,16.959,+2.419,
31.442,3400,2780.1,11.092,16.959,+2.419,
31.468,3400,2807.9,11.203,16.959,+2.419,
31.495,3400,2839.8,11.330,16.436,+1.896,
31.528,3400,2878.1,11.483,16.436,+1.896,
31.555,3400,2903.2,11.583,16.436,+1.896,
31.581,3400,2883.8,11.506,16.436,+1.896,
31.629,3400,2971.4,11.856,15.636,+1.096,
31.653,3400,2990.9,11.933,15.636,+1.096,
31.680,3400,2957.0,11.798,15.636,+1.096,
31.706,3400,3020.5,12.051,14.962,+0.422,
31.740,3400,2986.5,11.915,14.962,+0.422,
31.766,3400,3043.1,12.142,14.962,+0.422,
31.793,3400,3052.5,12.179,14.962,+0.422,
31.840,3400,3056.2,12.194,14.901,+0.361,
31.864,3400,3067.1,12.237,14.901,+0.361,
31.891,3400,3064.6,12.227,14.901,+0.361,
31.917,3400,3072.9,12.260,15.252,+0.712,
31.951,3400,3079.8,12.288,15.252,+0.712,
31.977,3400,3077.3,12.278,15.252,+0.712,
32.004,3400,3087.0,12.316,15.252,+0.712,
32.051,3400,3096.0,12.353,15.563,+1.023,
32.076,3400,3098.9,12.364,15.563,+1.023,
32.102,3400,3107.0,12.396,15.563,+1.023,
32.129,3400,3112.2,12.417,15.664,+1.124,
32.167,3400,3122.4,12.458,15.664,+1.124,
32.193,3400,3129.6,12.487,15.664,+1.124,
32.220,3400,3137.8,12.519,15.664,+1.124,
32.265,3400,3144.4,12.546,15.709,+1.169,
32.290,3400,3156.9,12.596,15.709,+1.169,
32.316,3400,3156.1,12.592,15.709,+1.169,
32.364,3400,3167.0,12.636,16.509,+1.969,
32.390,3400,3128.5,12.482,16.509,+1.969,
32.417,3400,3132.0,12.496,16.509,+1.969,
32.464,3400,3200.7,12.770,15.709,+1.169,
32.489,3400,3213.7,12.822,15.709,+1.169,
32.515,3400,3163.3,12.621,15.709,+1.169,
32.542,3400,3223.7,12.862,15.468,+0.928,
32.575,3400,3225.7,12.870,15.468,+0.928,
32.601,3400,3229.7,12.886,15.468,+0.928,
32.628,3400,3174.7,12.667,15.468,+0.928,
32.675,3400,3231.4,12.893,15.698,+1.158,
32.700,3400,3234.9,12.907,15.698,+1.158,
32.726,3400,3233.1,12.899,15.698,+1.158,
32.753,3400,3241.4,12.933,15.774,+1.234,
32.786,3400,3244.9,12.947,15.774,+1.234,
32.813,3400,3245.7,12.950,15.774,+1.234,
32.839,3400,3245.5,12.949,15.774,+1.234,
32.881,3400,3256.4,12.993,16.574,+2.034,
